Construction Type,New Construction,Elevator,Floors in the Building,Floor Area,Number of Rooms,Number of Bathrooms,Ceiling Height,Floor,Balcony,Furniture,Renovation,Number of Guests,Children Are Welcome,Pets Allowed,Utility Payments,Prepayment,Address,Price,Currency,Description,Datetime,Parking,Amenities,Appliances,Window Views,The House Has,Links
Panels,No,Available,9,80 sq.m.,3,1,from 2.7 m,6,Closed balcony,Available,Partial Renovation,4,Yes,No,Not included,1 month,Tavush › Dilijan,"100,000 ֏ monthly",AMD,"Квартира в хорошем живописном месте Дилижана, рядом школа, городской транспорт, магазин, все вопросы по телефону.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18407460
Panels,No,Not available,3,64 sq.m.,2,1,from 2.7 m,1,Open balcony,Available,Designer Renovation,4,Yes,Yes,Not included,1 month,Tavush › Dilijan,"200,000 ֏ monthly",AMD,"(Code 06/026) 2-room apartment for rent in Dilijan city, the area is 64 sq/m, it has an open balcony, one part of which has been transformed into a bedroom, and the other part has a beautiful view. The apartment is equipped with all utilities, has 24-hour hot and cold water, has a heating system: Bugsi, the windows are European-made, the entrance door is metal, has a TV, refrigerator, washing machine, iron, vacuum cleaner, sofa, 2 armchairs, 6 chair, provided with kitchen and bedding, internet wi fi available. The apartment is rented only on a long-term basis, the rent is AMD 200,000 per month. Only cats are allowed inside the apartment. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18460442
Stone,No,Not available,5,48 sq.m.,2,1,from 2.75 m,1,Closed balcony,,Euro Renovation,4,Yes,Yes,Not included,2 months,"Գետափնյա փողոց 68, Դիլիջան","290,000 ֏ monthly",AMD,"2-room apartment for rent in Dilijan city.The apartment is in very good condition, completely renovated.The apartment has all amenities: Gas, hot water, heated floor, boiler (baxi), 400l water tank, basement, 2 entrances, internet...Preferably long-term.Also available for sale.Dilijan, rent, buy an apartment in Dilijan.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18490389
Stone,No,Not available,5,105 sq.m.,3,1,from 2.8 m,1,Multiple balconies,,Partial Renovation,7,Yes,No,Not included,By Agreement,"Գայի փողոց 33, Դիլիջան","200,000 ֏ monthly",AMD,"Apartment for long-term rent in beautiful Dilijan. It is located 10 minutes away from the city center, in ""Jrhogher"" district. It is equipped with all utilities, installed BAXI system. In case of other questions, call.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18543234
Stone,No,Not available,5,46 sq.m.,2,1,from 2.8 m,2,Open balcony,,Designer Renovation,2,No,No,Not included,By Agreement,Tavush › Dilijan,"20,000 ֏ daily",AMD,"An apartment is for rent on the most beautiful street of Dilijan, for a minimum of 3 days. The apartment is equipped with everything you need. Electric heating, 24 hours hot and cold water. Property, equipment, internet.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18481065
Stone,No,Not available,5,65 sq.m.,2,1,from 2.75 m,2,Open balcony,,Major Renovation,4,No,No,Not included,4 months,"Kalinini street, Dilijan station","250,000 ֏ monthly",AMD,"2 х комнатная квартира с центре Дилиджана, капитальный ремонт, сдается 5 месяцев до конца апреля",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18541167
Stone,No,Not available,4,75 sq.m.,2,1,from 2.7 m,4,Closed balcony,,Euro Renovation,4,Yes,No,Not included,Without prepayment,Tavush › Dilijan,"250,000 ֏ monthly",AMD,"Տրվում է վարձով 2 սենյանկանոց բնակարան կապիտալ վերանորոգված։ Առկա է ջեռուցման համակարգ, WiFi։ Ողջ տեխնիկան և կահուքը նոր է։ Բնակարանը վերանորոգումից հետո չի բնակեցվել։Сдаеться 2х комнатная квартира в городе Дилижан. В квартире новый ремонт, новая техника и мебель. Есть бакси и WiFi. Для подробной информации звонить по номеру в анкете.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18519672
Stone,No,Not available,5,100 sq.m.,4,1,from 2.75 m,2,Multiple balconies,,Cosmetic Renovation,6,Yes,No,Not included,1 month,"Մայիսի 28 փողոց 2, Իջևան","150,000 ֏ monthly",AMD,"The apartment is located in the center of the city, it is provided with all utilities, property, electrical equipmentTranslated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18467746
Stone,No,Not available,5,45 sq.m.,1,1,from 3 m,2,Closed balcony,,Major Renovation,5,Yes,Yes,Not included,By Agreement,"Կամոյի փողոց 103, Դիլիջան","150,000 ֏ monthly",AMD,"Сдается однокомнатная квартира со своим гаражом в городе Дилижан. Квартира со всеми бытовыми условиями. Квартира расположена на втором этаже пятиэтажного каменного дома, так же есть Wi-Fi.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18547276
Monolith,No,Not available,3,70 sq.m.,2,1,from 2.8 m,2,Open balcony,Available,Euro Renovation,4,Yes,No,Not included,By Agreement,"Moldovakan street, Dilijan station",€550 monthly,EUR,"Светлая и теплая квартира с живописным видом состоит из гостиной, спальни, кухни, ванной комнаты, туалета и коридора. Большой балкон с диваном - прекрасное место для отдыха на свежем воздухе. Квартира отремонтирована, идеально подходит для пар и молодых семей.Квартира оснащена необходимой техникой и предметами быта для удобного проживания.С радостью ждем встречи с Вами!Указанный в объявлении номер телефона действует только в WhatsApp & Viber.",Nov-27-2022_18-51,,"TElevision, internet","FRidge, stove, coffee maker, washing machine, water heater, iron, hair dryer",,,https://list.am/en/item/18538114
Stone,No,Not available,5,70 sq.m.,2,1,from 3 m,4,Closed balcony,,Old Renovation,4,Yes,Yes,Not included,By Agreement,"Улица Гетапня 78, Дилижан","120,000 ֏ monthly",AMD,"2-х комнатная квартира на 4 этаже 5 этажного дома, на ул. Гетапня д. 78 (набережная)Вид из окна на гостиницу Дилижан. Рядом международная школа.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18534235
Stone,No,Not available,5,75 sq.m.,3,1,from 2.8 m,4,Open balcony,,Euro Renovation,5,Yes,Yes,Not included,2 months,"Kalinini street, Dilijan station","350,000 ֏ monthly",AMD,"Տրվում է վարձով 3 սենյականոց բնակարան Կաալինին փողոցի առաջին գծում, ամսավճարով, ցանկալի է երկարարատև վարձակալության համար: Բնակարանը ամբողջությամբ կահավորված է, ունի բոլոր հարմարությունները: Մոտակայքում կան խանութնոր և կրպաներ: Բակարանի հետ ցանկության դեպքում կտրամադրվի նաև ավտոտնակ 2 մեքենաների համար:Сдается 3-х комнатная квартира на первой линии улицы Калинина, с помесячной оплатой, желательно на длительный срок. Квартира полностью меблирована и имеет все удобства. Рядом есть магазины и киоски. По желанию можем предоставить гараж на 2 машины.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18534185
Stone,No,Not available,5,60 sq.m.,2,1,from 2.8 m,2,Open balcony,,Cosmetic Renovation,3,Yes,Yes,Not included,By Agreement,"Улица Калинина 179, Дилижан","250,000 ֏ monthly",AMD,"Сдаётся светлая тёплая уютная квартира, отличное расположение, прекрасный вид.Проведение отопление, вся техника новая. И самые отзывчивые хозяева:)",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18531061
Stone,No,Not available,4,65 sq.m.,2,1,from 2.75 m,3,Closed balcony,,Euro Renovation,3,Yes,No,Not included,2 months,"Getapnya street, Dilijan station","300,000 ֏ monthly",AMD,Սեփականատիրոջ կողմից վարձով է տրվում 2 սենյականոց բնակարան Դիլիջան քաղաքի միջազգային դպրոցի հարևանությամբ։ Բնակարանը վերանորոգված է։ Տրվում է տեխնիկայով և գույքով։Сдается 2х комнатная квартира от собственника в городе Дилижане рядом с международной школой.Необходимая техника и посуда имеется.,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18469812
Stone,No,Not available,4,75 sq.m.,2,1,from 2.7 m,4,Closed balcony,,Euro Renovation,4,Yes,No,Not included,Without prepayment,Tavush › Dilijan,"250,000 ֏ monthly",AMD,"Տրվում է վարձով 2 սենյանկանոց բնակարան կապիտալ վերանորոգված։ Առկա է ջեռուցման համակարգ, WiFi։ Ողջ տեխնիկան և կահուքը նոր է։ Բնակարանը վերանորոգումից հետո չի բնակեցվել։Сдаеться 2х комнатная квартира в городе Дилижан. В квартире новый ремонт, новая техника и мебель. Есть бакси и WiFi. Для подробной информации звонить по номеру в анкете.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18519337
Stone,Yes,Not available,2,100 sq.m.,3,1,from 2.75 m,2,Open balcony,,Euro Renovation,3,Yes,Yes,By Agreement,Without prepayment,Tavush › Ijevan,"200,000 ֏ monthly",AMD,The apartment is for short-term rent. Located in the center of Ijevan. It has all the utilities.Translated from Armenian,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18416829
Wooden,Yes,Not available,3,20 sq.m.,1,1,from 2.5 m,1,Not available,,Cosmetic Renovation,8+,Yes,Yes,Included,Without prepayment,Tavush › Dilijan,"180,000 ֏ monthly",AMD,"Сдаётся номер ️Дилижан️ Хороший ремонт️ Укомплектована всей необходимой мебелью️На территории есть бассейн, сауна, беседки.️Наличие Wi-Fi на всей территории комплекса️Отдельная кухонная зона и зал️Наличие питомца по согласованию",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18515150
Stone,No,Not available,5,90 sq.m.,2,1,from 2.8 m,5,Closed balcony,,Euro Renovation,2,No,No,Not included,1 month,Tavush › Dilijan,"350,000 ֏ monthly",AMD,"The apartment is located on Getapnya street in Dilijan city. It is sunny, it has a heating system, it is delivered with the necessary property, household appliances and dishes.A beautiful view of the Aghstev river opens from the window. Nearby is a city park, grocery stores, etc.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18480431
Stone,No,Not available,5,48 sq.m.,3,1,from 2.8 m,2,Closed balcony,,Major Renovation,5,No,No,Not included,1 month,Tavush › Ijevan,"100,000 ֏ monthly",AMD,"A 3-room apartment is for sale in Blbulyan Street, IjevanThe apartment is renovatedThe apartment has furniture and appliancesSuitable for a small familyIt can also be given to female studentsThe apartment is rented with a 1 month depositWe can provide more pictures on requestTranslated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18444858
Stone,No,Not available,5,78 sq.m.,3,1,from 2.7 m,5,Open balcony,,Cosmetic Renovation,,,,,,"Kamo Street, Dilijan","150,000 ֏ monthly",AMD,"An apartment for rent in Dilijan, there is no BAXI, we can install a gas stove, with a deposit for the first and last months, you can write to whatsapp for detailsTranslated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18396468
Stone,Yes,Not available,2,150 sq.m.,2,1,from 3.5 m,2,Open balcony,,Designer Renovation,,,,,,"Kamo Street, Dilijan","30,000 ֏ daily",AMD,Сдаётся квартира в гостиничном комплексе Шато Вилидж в городе Дилиджане.Капитальный новый ремонт. Сдаётся с мебелью и техникой.1. Камера наблюдения 24 часа с охраной2. Детская площадка3. Приват паркинг4. Вид на горы5. Свежий воздух6. Продуктовые магазины и рестораны находятся от 5 минут ходьбы,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18390063
Stone,No,Not available,5,60 sq.m.,2,1,from 2.7 m,5,Open balcony,Available,Major Renovation,4,Yes,Yes,Not included,By Agreement,"Getapnya street, Dilijan station","400,000 ֏ monthly",AMD,"В армянской Швейцарии, неподалеку от международной школы, на берегу реки сдается в аренду 2-х комнатная квартира, после капитального ремонта с новой мебелью. Имеется wi-fi, кабельное телевидение, необходимая кухонная и постельная инвентарь на несколько человек. Квартира освободится 5-го января 2023 года.",Nov-27-2022_18-51,OUtdoor parking,"TElevision, internet, parking space","FRidge, stove, washing machine, water heater, iron",,,https://list.am/en/item/18400585
Stone,Yes,Available,9,69 sq.m.,2,1,from 2.75 m,6,Multiple balconies,By agreement,Euro Renovation,,,,,,"Անկախության փողոց, Իջևան","$52,000",USD,"The apartment is located in the center of Ijjan, in a newly built 9 building, it is for sale together with the whole property. Call for details, it is for sale without an intermediary.Translated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/17217399
Stone,No,Not available,4,114 sq.m.,3,1,from 2.8 m,3,Open balcony,Not available,Partial Renovation,,,,,,"Մետաղագործների փողոց 2/2, Իջևան","$55,000",USD,Urgent sale. 4-room apartment. There is also a garage. Sold separately.Translated from Armenian,Dec-12-2022_19-59,,,,,,https://list.am/en/item/17802471
Stone,No,Not available,4,28 sq.m.,2,1,from 3 m,2,Open balcony,Not available,Partial Renovation,,,,,,"Erevanyan street, Ijevan","7,000,000 ֏",AMD,"1 (2) room apartment is for sale near the 4th school, it has the opportunity to add it in frontTranslated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/17887544
Stone,No,Not available,5,60 sq.m.,2,1,from 3 m,2,Open balcony,Not available,Old Renovation,,,,,,Tavush › Dilijan,"$30,000",USD,Дом харошем састаяним ест подвал,Dec-12-2022_19-59,Outdoor parking,,Fridge,Yard view,Playground,https://list.am/en/item/18660593
Stone,No,Not available,4,31 sq.m.,2,1,from 2.5 m,3,Open balcony,Available,Major Renovation,,,,,,"Գետափնյա փողոց 9, Դիլիջան","$34,000",USD,"Shahumyan 22/9, Yeghevniner Street1 by 2 furnished first line (PLEASE DO NOT CALL IDLE PEOPLE) the house is newly renovated with new property.Translated from Armenian",Dec-12-2022_19-59,Outdoor parking,,"Fridge, stove, washing machine",Street view,Playground,https://list.am/en/item/17905704
Monolith,No,Not available,1,77 sq.m.,3,1,from 2.8 m,1,Not available,,Cosmetic Renovation,,,,,,"Շամախյան փողոց 1Ա, Դիլիջան","$30,000",USD,"The apartment has 77 sq. M. Մ. Area. It is located around the districts of Dilijan. For details, please call.You can call the same numberTranslated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/17751803
Stone,No,Not available,1,1100 sq.m.,3,1,from 2.5 m,1,Not available,By agreement,Old Renovation,,,,,,Tavush › Ijevan,"$24,000",USD,Private house for sale City in Yerevan Address Miasnikyan street house 13 land area 1100 sq. M. House area 77.95 sq. M. Area 14.4 sq. M. To view the pictures I send you to lookTranslated from Armenian,Dec-12-2022_19-59,,,,,,https://list.am/en/item/16657515
Stone,No,Available,9,70 sq.m.,3,1,from 2.8 m,5,Closed balcony,Available,Old Renovation,,,,,,"Ուսանողական փողոց 3, Իջևան","$23,000",USD,For more information callTranslated from Armenian,Dec-12-2022_19-59,,,,,,https://list.am/en/item/16627887
Panels,No,Available,9,67 sq.m.,2,1,from 2.8 m,4,Closed balcony,Not available,Euro Renovation,,,,,,"Getapnya street, Dilijan station","$55,000",USD,"Apartment, clean, good house, for sale, cash only, final price, 2 rooms furnishedTranslated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/18034852
Panels,No,Available,9,70 sq.m.,4,1,from 2.7 m,9,Closed balcony,,Major Renovation,,,,,,"Shamakhyan Street, Dilijan station","$80,000",USD,Uninhabited.For more information call.Translated from Armenian,Dec-12-2022_19-59,,,,,,https://list.am/en/item/18520610
Stone,No,Not available,5,115 sq.m.,4,1,from 2.7 m,1,Multiple balconies,,Major Renovation,,,,,,Tavush › Azatamut,"$41,000",USD,Բնակարանը վաճառվում է տան գույքի հետ,Dec-12-2022_19-59,,,,,,https://list.am/en/item/18363714
Stone,No,Not available,5,53 sq.m.,2,1,from 2.6 m,1,Open balcony,Available,Designer Renovation,,,,,,"Ստեփան Շահումյանի փողոց, Դիլիջան","$40,000",USD,"A fully renovated and uninhabited first-line apartment is for sale in Dilijan, in the Jarhogher district (spruce grove) The apartment is located on the main street of the fir trees, on the first floor of a stone building, with a separate entrance. The apartment is renovated in the latest designer style.It has a wide open balcony, a beautiful view, constant hot and cold water supply. The windows and doors are of European production, the entrance door is iron, the electrical wiringand water pipes replaced. For more information callto the specified phone number.Translated from Armenian",Dec-12-2022_19-59,,,,"Street view, park view",,https://list.am/en/item/18566258
Panels,No,Not available,5,53 sq.m.,3,2,from 2.7 m,3,Closed balcony,By agreement,Euro Renovation,,,,,,"Գայի փողոց, Դիլիջան","15,000,000 ֏",AMD,"I am selling a 3-room (turned into 2-3) apartment in Dilijan, on Yeghniner Street. The apartment is completely renovated, provided with all utilities. I will partially leave the property to the buyer. It is possible to exchange it with a house or an apartment in Yerevan. If you have any questions, call Viber.Translated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/15992822
Stone,No,Not available,5,78 sq.m.,4,2,from 2.7 m,5,Open balcony,Available,Cosmetic Renovation,,,,,,"Kamo Street, Dilijan","$32,000",USD,"An apartment for sale in Dilijan, 3-4 furnished rooms, on Kamoi street, renovated, ready for living, no taxi, water pipes, electric wires have been changed, roof newly repaired, call for details. Whatsapp for picturesTranslated from Armenian",Dec-12-2022_19-59,"Outdoor parking, garage",,Stove,"Yard view, street view, park view",,https://list.am/en/item/17476803
Stone,No,Not available,1,90 sq.m.,3,3+,from 3 m,1,Open balcony,Available,Major Renovation,,,,,,Tavush › Ijevan,"$55,000",USD,Ground floor garage with orchard very convenient home like your ownTranslated from Armenian,Dec-12-2022_19-59,,,,,,https://list.am/en/item/18316237
Stone,No,Not available,4,70 sq.m.,3,1,from 2.5 m,2,Not available,Partial Furniture,Major Renovation,,,,,,Tavush › Ijevan,"17,000,000 ֏",AMD,Not for rent.Translated from Armenian,Dec-12-2022_19-59,Outdoor parking,,Air conditioner,Yard view,,https://list.am/en/item/18708278
Stone,No,Not available,5,76 sq.m.,3,1,from 2.75 m,1,Closed balcony,Not available,No Renovation,,,,,,"Գայի փողոց 76, Դիլիջան","$24,000",USD,"Apartment for sale in In Dilijan, it is located in a very convenient position, it has a garage, 1st floor 3 m above the ground.Translated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/17428921
Stone,No,Not available,2,76 sq.m.,3,1,from 3 m,2,Open balcony,Available,Old Renovation,,,,,,"Հայկ Նահապետի փողոց 12, Բերդ","12,000,000 ֏",AMD,"The apartment is 1 line, has a plot of land and a basement on the street side, which you can use as a business space.Translated from Armenian",Dec-12-2022_19-59,,,,,,https://list.am/en/item/18180243
Bricks,No,Not available,2,120 sq.m.,5,1,from 2.75 m,2,Closed balcony,Available,Old Renovation,,,,,,Tavush › Berd,"$5,500",USD,It is located in the upper red village. It is negotiable to exchange it with a carTranslated from Armenian,Dec-12-2022_19-59,,,,,,https://list.am/en/item/17839750
Panels,No,Available,9,79 sq.m.,3,1,from 2.6 m,4,Closed balcony,Not available,Cosmetic Renovation,,,,,,Tavush › Ijevan,"$35,000",USD,"The apartment is renovated, the entrance door is iron. Is in normal condition.Translated from Armenian",Dec-12-2022_19-59,,,,Street view,,https://list.am/en/item/17918624
Stone,No,Not available,2,65 sq.m.,3,1,from 3 m,2,Open balcony,Available,Old Renovation,,,,,,"Հայկ Նահապետի փողոց 12, Բերդ","$26,000",USD,It has a basement of 20 sq. M.Negotiable!Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/16714940
Stone,No,Not available,4,64 sq.m.,3,2,from 2.7 m,1,Open balcony,Partial Furniture,Major Renovation,,,,,,"Գայի փողոց 35, Դիլիջան","$50,000",USD,"Dilijan Waterlands district, Gai street, stone buildinghigh ground floor - with separate entrance, open balcony,2 bedrooms, constant hot and cold water supply,gasified, individual heating system (baxi),electrical wiring and water pipes replaced, windowsand doors of European manufacture, for detailscall the specified number.Translated from Armenian",Dec-12-2022_20-00,Outdoor parking,,"Fridge, washing machine","Yard view, park view",Playground,https://list.am/en/item/18690050
Stone,No,Not available,5,78 sq.m.,3,1,from 3.5 m,5,Open balcony,Available,Cosmetic Renovation,,,,,,"Գայի փողոց 76, Դիլիջան","$30,000",USD,"3 rooms cosmetic renovation, good conditionTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/11811713
Stone,No,Not available,4,70 sq.m.,3,1,from 2.6 m,3,Open balcony,,No Renovation,,,,,,Tavush › Ijevan,"8,000,000 ֏",AMD,"VERY URGENT Apartment is located in Ijevan, Gharagyozyan St. No. 50/30. The apartment has 2 bedrooms, a kitchen, a bathroom, a balcony. There is water and gas in the apartment. The windows and 3 European doors are present and new. (THE BUILDING IS LOCATED NEAR THE HOSPITAL AND THE 4TH SCHOOL. CALL FOR DETAILS.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17476269
Panels,No,Available,9,76 sq.m.,3,1,from 2.8 m,9,Closed balcony,Available,Euro Renovation,,,,,,Tavush › Ijevan,"$35,000",USD,"Three (converted four-room) apartments for sale in a high-rise building on Bbulyan St. The floors of the kitchen and hallwayare tiled, the bathroom is tiled with European-made tiles, the entrance door is iron, the interior doors are made of wood, the windows are European-made, the roof is completely renovated, there is gas, water, electricity, there is a water tank with a capacity of 500 liters, the floor of the living room is parquet, the bedrooms the floor is laminate, all electric wires and water pipes have been completely changed. The bus stop is very close, shops, kindergarten, school are nearby. For sale with all property 40,000 without property 35,000Translated from Armenian",Dec-12-2022_20-00,,,"Fridge, stove, washing machine","Yard view, street view, city view",Playground,https://list.am/en/item/17054905
Panels,No,Available,9,66 sq.m.,2,2,from 2.7 m,5,Closed balcony,Available,Old Renovation,,,,,,"Shamakhyan Street, Dilijan station","$30,000",USD,"Apartment for sale in Shamakhyan district of Dilijan city. The apartment is 2-room, 66.4 sq. M., has a closed balcony. The apartment has a construction area of 20 sq. M. It has hot and cold water. There is a plot of land near the building with an orchard. There is a storage room at the entrance. The apartment is for sale with all its property and equipment.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17948389
Stone,No,Not available,2,95 sq.m.,2,1,from 3.5 m,2,Closed balcony,Available,Old Renovation,,,,,,"5-րդ փողոց 1-ին նրբանցք 3, Բերդավան","$15,000",USD,"Private house for sale in Berdavan village. There is natural gas, drinking water in the house. For more information, please call the mentioned phone number.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17316320
Stone,No,Not available,5,94 sq.m.,4,1,from 2.8 m,3,Closed balcony,Available,Partial Renovation,,,,,,Tavush › Berd,"13,900,000 ֏",AMD,"4-room apartment for sale in Berd City, at 12 Mashtots Ave. , the total area of the apartment is 94 square meters, it has open-closed balconies, the closed one of which can be used as a bedroom. It is possible to add an apartment with 1 room. The apartment is in good condition. For sale with almost all the property. Call for more details.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/16759068
Stone,Yes,Not available,1,600 sq.m.,5,2,from 3 m,1,Multiple balconies,,Euro Renovation,,,,,,Tavush › Dilijan,"$65,000",USD,Земля находится Андраник Фохоц! 600м/2,Dec-12-2022_20-00,,,,,,https://list.am/en/item/17366613
Stone,No,Not available,5,83 sq.m.,3,1,from 2.75 m,1,Closed balcony,Not available,Old Renovation,,,,,,"Getapnya street, Dilijan station","$70,000",USD,"An apartment is for sale in the city of Dilijan on Getapnya street (next to the international school)For details, call the indicated phone number.Translated from Armenian",Dec-12-2022_20-00,Outdoor parking,,,,Playground,https://list.am/en/item/18598930
Stone,No,Not available,5,72 sq.m.,3,1,from 2.5 m,1,Not available,,Cosmetic Renovation,,,,,,"Abovyan street, Ijevan","30,000,000 ֏",AMD,"The apartment is located in the center of Ijevan city. It is also suitable as a shop or office. There are also 2 basements outside, inside, private garden and 15 sq. M. For details, write or call Viber or WhatsApp for details.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18371367
Panels,Yes,Available,9,63 sq.m.,3,1,from 2.7 m,8,Closed balcony,By agreement,Old Renovation,,,,,,Tavush › Ijevan,"1,500,000 ₽",RUB,"The house is under renovation, there are some additions, in case of questions, you can call the mentioned numbers... For questions and to buy, you can also call the vibers of the numbers mentioned below.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18113068
Stone,No,Not available,5,68 sq.m.,3,1,from 2.5 m,3,Closed balcony,Not available,Partial Renovation,,,,,,"Улица Гая 33, Дилижан","$31,000",USD,"Gai 31/36, sunny apartment; with a beautiful view, in need of repair, call for other details.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18554619
Stone,No,Not available,4,95 sq.m.,3,1,from 2.7 m,1,Closed balcony,Available,Partial Renovation,,,,,,Tavush › Dilijan,"$36,000",USD,A 3-room apartment is for sale on Gai Street. It is also exchanged for an apartment in Yerevan. It is sold together with kitchen furniture.Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/15877199
Stone,No,Not available,5,70 sq.m.,3,1,from 2.8 m,4,Closed balcony,By agreement,Major Renovation,,,,,,"Գայի փողոց 76, Դիլիջան","14,000,000 ֏",AMD,"A renovated, sunny, bright, dry apartment with 2 rooms turned into 3 is for sale in a beautiful place of Dilijan, right next to Yeghevniner street. The apartment is big and spacious, with a high ceiling. A beautiful view opens from the window. There is a kindergarten, shops, entertainment places, school, bakery, bus stop in the immediate vicinity. The apartment is equipped with all utilities, property, equipment. It has a basement on the 1st floor, and a spacious storage room in the porch. For sale with property and large equipment. The price is AMD 15,000,000. It is also possible to sell without property, in which case the price is AMD 14,000,000. Only real and cash buyers should write and call. All conditions are presented, the apartment is as it is in the pictures. In the case of a real buyer, the price will be negotiated.Please consider that the price of the dollar is very low now. The apartment is sold in drams, do not make comparisons with dollars.Partial repayment of the amount is possible within the agreed period (with a notary)Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/16863305
Stone,No,Not available,5,77 sq.m.,3,1,from 3 m,5,Open balcony,Partial Furniture,Euro Renovation,,,,,,"Անկախության փողոց 8, Իջևան","$50,000",USD,"An apartment is for sale at 8/48 Azatamartiki Street, Ijevan, next to the 5th school, next to the Tashir Kindergarten. The house has been renovated, the floors are tiled and laminated, the interior doors are wooden, the windows are Euro-made, the heating system is Baksi, there is a structure serving as a basement next to the house, and there is also a garage with its facilities. For more information call.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18062820
Panels,No,Available,9,73 sq.m.,3,1,from 2.75 m,2,Open balcony,By agreement,Cosmetic Renovation,,,,,,Tavush › Dilijan,"23,000,000 ֏",AMD,"An apartment is for sale in the center of Dilijan, next to Verev Park. Open balcony with a beautiful view. It is a bright house on the side. It is renovated, uninhabited, it has all the communal facilities, there is a heating system.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17420359
Panels,No,Available,9,84 sq.m.,3,1,from 3 m,7,Open balcony,,Cosmetic Renovation,,,,,,"Ուսանողական փողոց, Իջևան","$45,000",USD,A house for sale in Spandaryan 1/* district (Poshti Burial) is sold with furniture URGENTLY call for detailsTranslated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/18518485
Stone,No,Not available,5,200 sq.m.,6,3+,from 2.7 m,2,Open balcony,Available,Euro Renovation,,,,,,"Getapnya Street, Dilijan","$220,000",USD,"DilijanApartment for sale in the center of Dilijan.Address: Getapnya 68 (2 floors)The total area is 200 m2 (3 apartments connected together)4 rooms with their own bathrooms, a large balcony with their own fireplace. Renovated and furnished.For sale with furniture.Square meter: $1100For more details, call the given number.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/13881610
Bricks,No,Not available,5,72 sq.m.,2,1,from 2.8 m,5,Closed balcony,Available,Major Renovation,,,,,,Tavush › Dilijan,"17,000,000 ֏",AMD,"For sale: 2-room, 3-furnished apartment with property in Dilijan, Hovsepyan St. Building 79, 18 fully renovated apartments with heating systemTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17374152
Stone,No,Not available,5,67 sq.m.,3,1,from 2.8 m,3,Open balcony,Available,Cosmetic Renovation,,,,,,Tavush › Ijevan,"15,500,000 ֏",AMD,"Blbulyan Street, near the kindergarten and school. There is also a garage. It is a sunny apartment with all utilities. For details, call the indicated phone number.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18414786
